% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.928087034e+01 +2.615087034e+01 +2.615087034e+01 -1.3524e+00 -2.2299e-01 -5.9891e-01 +1.4056e+00 -5.1241e-01 -7.0014e-01 -6.3742e-01 -8.9579e-01 +9.4973e-01 -1.1492e-01 +3.2598e-01 -1.0981e+00 +8.4425e-01 +1.0070e+00 +7.8414e-02 -6.9124e-02 -1.2868e-03 -1.5420e-01 +1.7309e+00 +4.4027e-01
2 0 +1.407826765e+01 +2.094826765e+01 +2.094826765e+01 +4.3121e-01 +5.0193e-01 +2.7604e-01 -3.2438e-01 +1.3640e+00 -6.0733e-01 -8.1052e-01 +1.1277e+00 +9.1087e-01 -7.2414e-01 +8.6945e-01 -7.3082e-01 +4.3066e-01 +1.1254e+00 +1.6119e+00 -3.1289e-01 -1.1256e+00 -6.1485e-01 +8.3478e-01 +9.1555e-01
4 0 +8.428165940e+00 +1.529816594e+01 +1.529816594e+01 +1.2341e+00 -1.0816e-01 +7.9205e-03 +9.2143e-01 +5.8090e-01 +5.7789e-01 +1.1581e+00 +3.4666e-01 +7.7015e-01 -5.1347e-01 +1.3040e+00 +4.1558e-01 +1.9295e-01 +1.3958e+00 -1.1187e-02 +1.5781e+00 -1.5106e+00 -1.4883e+00 +1.7091e-01 -6.8607e-01
64 0 +5.853819704e+00 +1.272381970e+01 +1.272381970e+01 -1.7548e+00 -1.7514e+00 +1.2392e+00 +2.0584e+00 +1.4414e+00 +7.3733e-01 -4.9118e-01 +1.9293e+00 -1.0160e-01 -1.5560e+00 -2.2361e+00 +3.8965e-01 -1.1539e+00 -3.6923e-01 -2.2510e+00 +1.6693e+00 +2.7137e+00 +1.3156e+00 +3.2910e+00 +2.1734e+00
75 0 +5.364309363e+00 +1.223430936e+01 +1.223430936e+01 +1.0905e+00 +7.6178e-01 -2.4279e-01 +5.9243e-01 +5.4421e-01 -3.6966e+00 +4.3594e-01 +1.7320e+00 +8.7322e-01 +1.4711e-01 +5.7720e-01 -1.7931e+00 +8.3998e-01 -3.0623e+00 -3.1759e+00 +7.2845e-01 +2.4576e+00 +4.0286e-01 -6.1615e-02 -8.8994e-01
267 0 +4.164214389e+00 +1.103421439e+01 +1.103421439e+01 -4.7363e+00 +3.7402e+00 +3.2058e+00 -2.3215e+00 +6.1488e-01 +2.0380e+00 +1.0409e+00 -3.2646e-01 +1.1511e+00 -1.6298e-01 +7.3999e-01 -8.4976e-01 +2.6229e+00 +2.2947e+00 -3.6411e+00 -1.6301e+00 -1.6010e+00 +1.0651e+00 +2.0740e+00 -2.1239e+00
631 0 +3.705206750e+00 +1.057520675e+01 +1.057520675e+01 -1.8608e+00 -2.2016e+00 +2.1458e+00 +1.6640e+00 -4.9489e-01 -5.9862e-01 +1.1338e+00 -1.9391e+00 +9.9526e-01 -3.5739e+00 +2.9336e+00 +1.4604e+00 -4.2475e+00 -2.5964e+00 -2.5584e-01 +3.2585e+00 +3.7062e+00 +8.0989e-01 -1.4109e+00 +2.9697e+00
1535 0 +3.352586001e+00 +1.022258600e+01 +1.022258600e+01 +9.7459e-01 +1.7123e+00 +1.1209e+00 +2.3819e+00 +4.3581e+00 +2.2723e+00 -4.0717e+00 -3.6379e+00 -2.2620e+00 +1.8086e+00 -3.6206e+00 -1.4712e-01 +2.7847e+00 -1.8283e+00 +2.9693e+00 +8.3675e-01 +2.6946e+00 -4.6130e+00 -6.9363e-01 +3.5596e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.069041822e+01 +2.070041822e+01 +2.070041822e+01 -2.5736e+00 +8.2646e-02 -4.5995e-01 +5.2142e-01 -5.3572e-01 -7.9646e-01 -6.8407e-01 +5.3549e-01 +9.3050e-01 +1.2426e+00 +4.2017e-01 -2.9145e-02 -3.8977e-01 -2.6333e-01 +3.3667e-01 -8.3857e-01 -1.2752e+00 +7.0367e-01 +6.6207e-01 +9.9919e-01
