% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
3 0 +7.438537308e+01 -9.256146269e+02 -9.256146269e+02 -8.5756e-01 -2.2170e-01 -7.1486e-01 -7.7506e-01 -6.3752e-01
4 0 +5.484496480e+01 -9.451550352e+02 -9.451550352e+02 +1.8176e+00 +1.4074e+00 -1.7174e+00 -1.1577e+00 +8.2161e-01
10 0 +5.232417972e+01 -9.476758203e+02 -9.476758203e+02 +1.0526e+00 -2.1023e+00 +8.4669e-01 +1.9568e+00 +1.3118e+00
91 0 +5.086068298e+01 -9.491393170e+02 -9.491393170e+02 +3.6586e-01 -1.4985e+00 +3.2324e+00 +1.9427e-01 +7.3154e-01
156 0 +4.702903088e+01 -9.529709691e+02 -9.529709691e+02 +3.5789e-01 -1.7057e+00 +1.0773e+00 +2.0321e+00 +5.9874e-02
360 0 +4.620901849e+01 -9.537909815e+02 -9.537909815e+02 +6.4088e-01 -1.2911e+00 +2.4992e+00 +1.1056e+00 -9.1114e-01
387 0 +4.408859830e+01 -9.559114017e+02 -9.559114017e+02 +3.8400e-03 +2.3755e+00 +5.7362e-01 -1.9679e+00 +1.8541e+00
396 0 +3.456634706e+01 -9.654336529e+02 -9.654336529e+02 +8.9372e-01 -2.5196e+00 +1.8277e+00 +1.2833e+00 +8.5933e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.272000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.770247302e+01 +8.498247302e+01 +8.498247302e+01 -1.3148e+00 -8.6649e-01 +1.2238e+00 -7.3107e-01 -1.2028e+00
2 0 +9.633052495e+01 +8.361052495e+01 +8.361052495e+01 +1.4821e+00 -1.5564e+00 -6.4475e-01 -4.0293e-01 -1.3371e+00
3 0 +5.400665183e+01 +4.128665183e+01 +4.128665183e+01 +1.5690e+00 +1.1831e+00 +2.3288e-01 -6.4136e-01 -9.6819e-01
120 0 +5.298148877e+01 +4.026148877e+01 +4.026148877e+01 -1.8958e+00 +3.9911e-01 -2.1325e+00 -7.5973e-01 +5.1014e-01
141 0 +4.547289196e+01 +3.275289196e+01 +3.275289196e+01 -2.9648e+00 -1.9315e+00 +6.6282e-01 +1.5961e+00 +1.5375e+00
240 0 +3.469462234e+01 +2.197462234e+01 +2.197462234e+01 -1.2883e+00 +5.7371e-01 +1.0996e+00 +7.0913e-01 +1.4322e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.954000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.483198639e+01 +1.529198639e+01 +1.529198639e+01 +1.4021e+00 +8.5977e-01 +2.3107e+00 -1.4486e-01 +2.5761e-01
3 0 +6.243583028e+01 +2.895830275e+00 +2.895830275e+00 -8.2876e-01 +9.5554e-01 -7.3471e-01 -8.0446e-01 -1.9909e+00
17 0 +5.671489569e+01 -2.825104312e+00 -2.825104312e+00 +1.0457e+00 -4.2065e-01 -8.3307e-01 -3.2674e-01 -1.1727e+00
24 0 +4.945477957e+01 -1.008522043e+01 -1.008522043e+01 +3.0503e+00 -8.4050e-01 +6.2468e-01 -2.6748e-01 +4.4919e-01
94 0 +4.149455836e+01 -1.804544164e+01 -1.804544164e+01 +1.5226e+00 -1.2398e+00 +8.4888e-01 +9.1521e-01 +5.4245e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.158546870e+01 -9.184145313e+02 -9.184145313e+02 +1.8919e-01 +1.4211e+00 +1.3143e+00 +2.2750e-01 +8.0768e-02
2 0 +6.139092598e+01 -9.386090740e+02 -9.386090740e+02 +1.3099e-01 -5.0464e-01 -2.0101e+00 +1.8334e+00 +3.2200e-01
4 0 +5.548407919e+01 -9.445159208e+02 -9.445159208e+02 -3.6074e-01 +6.9526e-02 +8.0859e-02 +2.3371e+00 -3.1729e-01
101 0 +5.263857691e+01 -9.473614231e+02 -9.473614231e+02 -1.2918e+00 +1.0392e+00 -1.4914e+00 -1.4140e+00 +2.7920e+00
154 0 +4.377766525e+01 -9.562223348e+02 -9.562223348e+02 +2.1385e+00 -1.6045e+00 -1.1823e+00 +2.2850e+00 -1.1351e+00
213 0 +3.567810233e+01 -9.643218977e+02 -9.643218977e+02 -1.0356e+00 +1.1743e+00 -9.0694e-01 -2.3885e-02 +3.6464e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.303000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.772844536e+01 +1.107584454e+02 +1.107584454e+02 +4.8584e-01 +2.9310e-01 +2.7043e-01 +7.2117e-01 +7.6690e-01
5 0 +5.623688382e+01 +9.926688382e+01 +9.926688382e+01 -3.7516e-01 +1.1561e+00 +1.6197e+00 -1.0550e+00 +9.9600e-01
21 0 +4.563634526e+01 +8.866634526e+01 +8.866634526e+01 +2.7151e+00 +7.3003e-01 -2.4421e+00 +1.0675e+00 +1.1768e+00
214 0 +4.421141218e+01 +8.724141218e+01 +8.724141218e+01 +3.1197e+00 -1.4431e+00 -2.1765e+00 +2.5982e+00 -2.2919e+00
