% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.005038934e+08 +5.005032723e+08 +5.005032723e+08
2 0 +2.922188985e+08 +2.922182774e+08 +2.922182774e+08
4 0 +2.499435695e+08 +2.499429484e+08 +2.499429484e+08
363 0 +2.207888140e+08 +2.207881929e+08 +2.207881929e+08
2956 0 +2.157519603e+08 +2.157513392e+08 +2.157513392e+08
2957 0 +2.011903485e+08 +2.011897274e+08 +2.011897274e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.662618164e+08 +4.662615616e+08 +4.662615616e+08
4 0 +3.932828333e+08 +3.932825785e+08 +3.932825785e+08
562 0 +2.757276346e+08 +2.757273798e+08 +2.757273798e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.886933082e+08 +4.886933648e+08 +4.886933648e+08
3 0 +3.950342942e+08 +3.950343508e+08 +3.950343508e+08
5 0 +2.937679296e+08 +2.937679862e+08 +2.937679862e+08
815 0 +2.797254014e+08 +2.797254580e+08 +2.797254580e+08
818 0 +2.542994292e+08 +2.542994858e+08 +2.542994858e+08
2319 0 +2.323930044e+08 +2.323930610e+08 +2.323930610e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.745056916e+08 +7.745056735e+08 +7.745056735e+08
3 0 +4.720107540e+08 +4.720107359e+08 +4.720107359e+08
4 0 +4.147694607e+08 +4.147694426e+08 +4.147694426e+08
5 0 +3.249126895e+08 +3.249126714e+08 +3.249126714e+08
9 0 +3.118121162e+08 +3.118120981e+08 +3.118120981e+08
15 0 +2.495212337e+08 +2.495212156e+08 +2.495212156e+08
732 0 +2.421391731e+08 +2.421391550e+08 +2.421391550e+08
2341 0 +2.235335901e+08 +2.235335720e+08 +2.235335720e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.346458492e+08 +3.346458869e+08 +3.346458869e+08
2 0 +2.589727838e+08 +2.589728216e+08 +2.589728216e+08
8 0 +2.054473204e+08 +2.054473582e+08 +2.054473582e+08
1785 0 +1.849427797e+08 +1.849428175e+08 +1.849428175e+08
3622 0 +1.762245643e+08 +1.762246020e+08 +1.762246020e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.325500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.185633752e+08 +7.185627427e+08 +7.185627427e+08
3 0 +4.384521257e+08 +4.384514931e+08 +4.384514931e+08
5 0 +4.272120604e+08 +4.272114279e+08 +4.272114279e+08
7 0 +3.917077934e+08 +3.917071608e+08 +3.917071608e+08
12 0 +2.670697952e+08 +2.670691626e+08 +2.670691626e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.530000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.590621599e+08 +3.590620746e+08 +3.590620746e+08
917 0 +3.458828059e+08 +3.458827206e+08 +3.458827206e+08
1177 0 +2.752901163e+08 +2.752900310e+08 +2.752900310e+08
1239 0 +2.432661787e+08 +2.432660934e+08 +2.432660934e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.719500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.859055117e+08 +7.859056837e+08 +7.859056837e+08
2 0 +4.804737979e+08 +4.804739699e+08 +4.804739699e+08
7 0 +3.654464140e+08 +3.654465859e+08 +3.654465859e+08
664 0 +3.245294405e+08 +3.245296124e+08 +3.245296124e+08
666 0 +3.008104276e+08 +3.008105995e+08 +3.008105995e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.816000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.546615753e+08 +9.546616435e+08 +9.546616435e+08
3 0 +6.025738508e+08 +6.025739190e+08 +6.025739190e+08
6 0 +5.240806961e+08 +5.240807642e+08 +5.240807642e+08
10 0 +4.460795217e+08 +4.460795898e+08 +4.460795898e+08
108 0 +3.762097265e+08 +3.762097946e+08 +3.762097946e+08
3167 0 +3.678967075e+08 +3.678967756e+08 +3.678967756e+08
3766 0 +3.584818793e+08 +3.584819475e+08 +3.584819475e+08
3768 0 +3.192119773e+08 +3.192120454e+08 +3.192120454e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.353108849e+09 +2.353109849e+09 +2.353109849e+09
2 0 +1.585899393e+09 +1.585900393e+09 +1.585900393e+09
3 0 +8.354226369e+08 +8.354236369e+08 +8.354236369e+08
5 0 +4.572502893e+08 +4.572512893e+08 +4.572512893e+08
15 0 +4.222175470e+08 +4.222185470e+08 +4.222185470e+08
165 0 +4.090019429e+08 +4.090029429e+08 +4.090029429e+08
167 0 +3.431483885e+08 +3.431493885e+08 +3.431493885e+08
173 0 +3.303570443e+08 +3.303580443e+08 +3.303580443e+08
3452 0 +3.069385674e+08 +3.069395674e+08 +3.069395674e+08
3763 0 +2.830366572e+08 +2.830376572e+08 +2.830376572e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.837000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.342657084e+10 +1.342657077e+10 +1.342657077e+10
2 0 +1.348613240e+09 +1.348613171e+09 +1.348613171e+09
4 0 +1.304848154e+09 +1.304848086e+09 +1.304848086e+09
5 0 +1.206579326e+09 +1.206579258e+09 +1.206579258e+09
6 0 +9.924143077e+08 +9.924142393e+08 +9.924142393e+08
11 0 +7.367594979e+08 +7.367594295e+08 +7.367594295e+08
148 0 +6.916229564e+08 +6.916228880e+08 +6.916228880e+08
150 0 +5.670383286e+08 +5.670382602e+08 +5.670382602e+08
153 0 +5.560098160e+08 +5.560097477e+08 +5.560097477e+08
234 0 +5.152245432e+08 +5.152244748e+08 +5.152244748e+08
667 0 +4.643140022e+08 +4.643139338e+08 +4.643139338e+08
1245 0 +4.521335849e+08 +4.521335165e+08 +4.521335165e+08
1249 0 +3.964894757e+08 +3.964894074e+08 +3.964894074e+08
1745 0 +3.828249487e+08 +3.828248803e+08 +3.828248803e+08
1772 0 +3.614524600e+08 +3.614523917e+08 +3.614523917e+08
2914 0 +3.397790527e+08 +3.397789844e+08 +3.397789844e+08
2915 0 +3.346570556e+08 +3.346569873e+08 +3.346569873e+08
2916 0 +2.947456229e+08 +2.947455545e+08 +2.947455545e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.548000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.434932234e+08 +8.434931679e+08 +8.434931679e+08
66 0 +6.074580500e+08 +6.074579946e+08 +6.074579946e+08
172 0 +5.304079682e+08 +5.304079127e+08 +5.304079127e+08
173 0 +5.101148077e+08 +5.101147522e+08 +5.101147522e+08
174 0 +3.881153464e+08 +3.881152909e+08 +3.881152909e+08
515 0 +2.644018161e+08 +2.644017606e+08 +2.644017606e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.349000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.449245904e+09 +5.449245850e+09 +5.449245850e+09
2 0 +9.664010834e+08 +9.664010299e+08 +9.664010299e+08
4 0 +4.826897188e+08 +4.826896653e+08 +4.826896653e+08
307 0 +4.209190087e+08 +4.209189553e+08 +4.209189553e+08
790 0 +3.900941722e+08 +3.900941187e+08 +3.900941187e+08
1189 0 +3.029809284e+08 +3.029808749e+08 +3.029808749e+08
1792 0 +2.887157291e+08 +2.887156756e+08 +2.887156756e+08
2081 0 +2.862224174e+08 +2.862223639e+08 +2.862223639e+08
2089 0 +2.711198611e+08 +2.711198076e+08 +2.711198076e+08
2538 0 +2.454241286e+08 +2.454240751e+08 +2.454240751e+08
2542 0 +2.256349685e+08 +2.256349151e+08 +2.256349151e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.172700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.008581382e+09 +1.008581499e+09 +1.008581499e+09
98 0 +9.836173389e+08 +9.836174562e+08 +9.836174562e+08
143 0 +8.395754080e+08 +8.395755253e+08 +8.395755253e+08
148 0 +6.157728389e+08 +6.157729561e+08 +6.157729561e+08
173 0 +5.181162452e+08 +5.181163625e+08 +5.181163625e+08
980 0 +4.808846768e+08 +4.808847941e+08 +4.808847941e+08
982 0 +4.259263783e+08 +4.259264956e+08 +4.259264956e+08
