% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.062953304e+06 +1.062989204e+06 +1.062989204e+06 +1.3055e+00 +9.4948e-01 -7.5739e-01 +1.9285e+00 -4.8837e-01 +1.4310e+00 -1.3922e+00 +1.2735e+00 +4.6142e-01 -6.8268e-01 +2.8144e+00 +2.3101e-01 +1.1682e+00 -5.5303e-01 +1.4240e+00 -8.6870e-02 +4.4426e-01 +9.3275e-01 +3.7729e-01 +1.6018e-02
2 0 +1.027491081e+06 +1.027526981e+06 +1.027526981e+06 -1.6215e-01 +2.5153e-01 +3.5004e-01 +2.9021e-01 -6.6405e-01 +1.0289e-01 -9.1235e-01 +3.3703e-01 +1.7266e+00 -1.0672e-01 -3.5015e-01 -8.9816e-01 +7.3419e-01 +2.5499e-01 +8.8873e-01 +8.8818e-01 -5.9210e-01 -1.2325e-01 -1.7789e-01 +8.8407e-01
3 0 +8.612624790e+05 +8.612983790e+05 +8.612983790e+05 +9.2143e-02 -7.5557e-01 +8.4448e-01 +6.3721e-01 -3.4547e-01 +1.0082e+00 +4.6299e-01 +3.4558e-01 +1.3847e+00 +6.4476e-01 -9.3706e-01 -1.0708e+00 +1.0851e+00 -9.4452e-01 +1.5934e+00 -1.0849e+00 +5.3717e-02 +1.8937e+00 +5.2374e-01 +1.6623e+00
5 0 +8.456634098e+05 +8.456993098e+05 +8.456993098e+05 -6.7750e-01 +3.9491e-01 +7.9663e-01 +4.4459e-01 +2.0624e-01 -2.3798e+00 -3.4829e-01 -2.4994e-01 -5.7476e-01 +2.0047e-01 +1.3989e-01 -4.2341e-01 +1.1890e+00 -1.5952e+00 +7.1142e-01 +3.7252e-01 +8.6299e-01 +2.9935e-01 +1.7485e+00 +1.6463e+00
6 0 +7.298434086e+05 +7.298793086e+05 +7.298793086e+05 +3.8159e-02 +4.3073e-01 +1.1729e+00 -1.8960e+00 +6.9160e-02 +4.5494e-01 -5.0495e-01 +8.1765e-01 -6.0270e-01 -9.7818e-01 -4.2257e-01 +1.9972e-01 -4.4378e-01 -2.1769e+00 +4.0656e-01 +4.8006e-01 -5.4749e-01 +7.5535e-01 +2.0992e-02 -1.3474e+00
10 0 +6.314624840e+05 +6.314983840e+05 +6.314983840e+05 +5.1007e-02 +1.6536e+00 +8.8836e-01 -2.9707e-01 -3.5466e-01 -8.1057e-01 +7.1817e-01 -4.1291e-01 +1.7354e+00 +7.4170e-01 -1.3836e-01 +1.4303e+00 -1.4622e+00 +2.1624e-01 +1.6450e+00 -5.4857e-02 +3.0348e-01 +1.7948e-01 +4.8309e-01 +1.1617e+00
12 0 +5.946640980e+05 +5.946999980e+05 +5.946999980e+05 -6.3749e-02 +1.8403e+00 +2.1307e-02 +1.2197e+00 -1.6203e+00 +1.7317e+00 -1.3474e+00 -5.3986e-01 -4.6303e-01 -3.9796e-01 -5.4535e-01 +5.1154e-01 -7.3676e-02 -5.3543e-01 +1.6622e+00 -1.6583e-01 -3.2509e-01 -4.2859e-01 -9.6967e-01 +4.4715e-01
48 0 +4.721811755e+05 +4.722170755e+05 +4.722170755e+05 -1.3458e+00 +3.0045e+00 +1.2880e+00 -2.0382e-01 -7.2475e-01 -4.7917e+00 +7.7085e-02 -4.9018e+00 +1.2423e+00 +2.4187e+00 -2.8513e+00 +2.7735e+00 -1.7256e+00 +1.3751e+00 -1.6504e+00 +2.3343e-01 +3.4281e+00 -5.1076e-02 -2.9586e+00 -1.4443e+00
108 0 +4.415038425e+05 +4.415397425e+05 +4.415397425e+05 +2.6076e+00 +3.9677e-01 +2.5241e+00 -1.4548e+00 -1.0140e+00 -2.9695e+00 -2.4463e-01 -2.2174e+00 +1.0177e+00 +1.0546e+00 -3.2207e+00 -7.1014e-01 +2.8343e+00 +8.5033e-01 +1.8204e+00 -4.2171e-01 -2.6185e-01 +1.9835e+00 -1.4786e-01 -3.2428e+00
157 0 +3.730307411e+05 +3.730666411e+05 +3.730666411e+05 -4.6902e-01 -6.6291e-01 +4.7357e-01 +2.9826e+00 +8.2975e-01 +1.0142e+00 -1.5557e+00 -2.9227e+00 -2.5699e+00 -5.7745e-01 -3.7041e-01 +2.2656e+00 +1.7785e+00 -1.5257e+00 +2.2106e+00 -2.4372e+00 -1.3777e+00 +1.6180e+00 -1.6433e+00 -3.8178e+00
