% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.104908056e+05 +3.105267056e+05 +3.105267056e+05 -6.3240e-01 +4.1131e-02
2 0 +2.124365239e+05 +2.124724239e+05 +2.124724239e+05 -4.1207e-02 +4.2683e-01
4 0 +1.910722223e+05 +1.911081223e+05 +1.911081223e+05 +3.7546e-01 -2.4459e-01
5 0 +6.933197377e+04 +6.936787377e+04 +6.936787377e+04 +9.6348e-01 +1.5169e+00
6 0 +6.244728719e+04 +6.248318719e+04 +6.248318719e+04 +1.7265e+00 -1.0303e-01
27 0 +1.976746115e+04 +1.980336115e+04 +1.980336115e+04 +1.9681e+00 +3.5035e+00
72 0 +1.195860991e+04 +1.199450991e+04 +1.199450991e+04 +2.5292e+00 +1.4644e-01
81 0 +3.945798379e+02 +4.304798379e+02 +4.304798379e+02 +3.0001e+00 +3.1128e-01
96 0 +1.281063973e+01 +4.871063973e+01 +4.871063973e+01 +4.4537e+00 +2.1353e-01
97 0 +6.481878220e+00 +4.238187822e+01 +4.238187822e+01 +4.0069e+00 -3.0987e-01
99 0 +2.568766642e+00 +3.846876664e+01 +3.846876664e+01 +3.5318e+00 +6.1995e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.219433361e+04 +1.222570361e+04 +1.222570361e+04 +7.6936e-01 -2.7861e-01
2 0 +1.918547193e+03 +1.949917193e+03 +1.949917193e+03 +8.2931e-01 +8.7418e-01
13 0 +4.743933589e+01 +7.880933589e+01 +7.880933589e+01 +4.7872e-01 +1.5494e+00
15 0 +1.153544652e+01 +4.290544652e+01 +4.290544652e+01 +9.2250e-01 +1.7379e+00
18 0 +3.415762651e+00 +3.478576265e+01 +3.478576265e+01 +3.8687e-02 +3.3113e+00
135 0 +1.127478151e+00 +3.249747815e+01 +3.249747815e+01 -1.8496e-01 +2.7856e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.735144101e+04 +1.635144101e+04 +1.635144101e+04 +9.4421e-01 +2.7750e-01
16 0 +6.782980454e+03 +5.782980454e+03 +5.782980454e+03 +2.3502e+00 +2.2180e+00
52 0 +6.108389373e+00 -9.938916106e+02 -9.938916106e+02 +8.5419e-01 -2.9698e+00
58 0 +2.955324027e+00 -9.970446760e+02 -9.970446760e+02 +6.4524e-01 -2.6855e+00
72 0 +1.699356114e+00 -9.983006439e+02 -9.983006439e+02 +2.1124e-01 -3.5045e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.511922251e+01 +1.570392225e+02 +1.570392225e+02 -1.1406e+00 -5.9929e-01
3 0 +1.268697684e+01 +1.446069768e+02 +1.446069768e+02 -3.8008e-01 +3.4762e-01
8 0 +1.124977645e+01 +1.431697764e+02 +1.431697764e+02 -2.4250e+00 +4.3654e-01
12 0 +5.120143156e+00 +1.370401432e+02 +1.370401432e+02 -2.0441e+00 +9.5389e-01
65 0 +4.803786478e+00 +1.367237865e+02 +1.367237865e+02 -2.8475e+00 +9.4111e-01
175 0 +3.607502126e+00 +1.355275021e+02 +1.355275021e+02 -2.7612e+00 +1.0787e+00
184 0 +1.186350957e+00 +1.331063510e+02 +1.331063510e+02 -3.1786e+00 +1.4946e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.111636918e+05 +3.117545318e+05 +3.117545318e+05 +2.6986e+00 +1.8173e+00
2 0 +2.609855350e+04 +2.668939350e+04 +2.668939350e+04 -2.8438e-01 +3.5063e-01
3 0 +1.303010388e+01 +6.038701039e+02 +6.038701039e+02 -3.6133e-01 -2.5511e+00
35 0 +1.106584211e+01 +6.019058421e+02 +6.019058421e+02 -1.5850e-01 -2.3959e+00
67 0 +8.406549975e+00 +5.992465500e+02 +5.992465500e+02 +2.2218e-01 -3.1575e+00
123 0 +4.260603057e+00 +5.951006031e+02 +5.951006031e+02 +3.6975e-01 -2.4379e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.749000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.729815696e+04 +6.736564696e+04 +6.736564696e+04 +2.5108e+00 -2.3217e-01
2 0 +3.473044033e+04 +3.479793033e+04 +3.479793033e+04 -6.2334e-01 +7.5418e-01
3 0 +1.645355572e+04 +1.652104572e+04 +1.652104572e+04 +6.2459e-01 -3.8287e-01
5 0 +5.936386142e+03 +6.003876142e+03 +6.003876142e+03 -1.7651e-01 -2.3418e-02
13 0 +2.348808485e+01 +9.097808485e+01 +9.097808485e+01 -1.1570e+00 -2.7027e+00
15 0 +1.063439661e+00 +6.855343966e+01 +6.855343966e+01 -1.4718e+00 -1.6500e+00
84 0 +3.457431617e-01 +6.783574316e+01 +6.783574316e+01 -1.2824e+00 -1.2780e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.948373878e+01 +6.033373878e+01 +6.033373878e+01 +1.1104e+00 -6.9904e-01
8 0 +2.558336102e+01 +5.643336102e+01 +5.643336102e+01 +9.1834e-01 -4.5863e+00
18 0 +2.507131639e+01 +5.592131639e+01 +5.592131639e+01 +9.5875e-01 -3.3782e+00
19 0 +8.504334760e+00 +3.935433476e+01 +3.935433476e+01 +1.8508e+00 -3.9269e+00
70 0 +2.033055067e+00 +3.288305507e+01 +3.288305507e+01 +2.5026e+00 -3.1396e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.149710941e+02 +1.024210941e+02 +1.024210941e+02 -7.8501e-01 +2.9631e-01
3 0 +5.405056362e+01 +4.150056362e+01 +4.150056362e+01 +6.2185e-01 +1.2474e+00
7 0 +9.864454153e+00 -2.685545847e+00 -2.685545847e+00 +2.6068e+00 +7.9753e-01
10 0 +3.994238118e+00 -8.555761882e+00 -8.555761882e+00 +2.7711e+00 +1.9941e+00
192 0 +2.827253923e+00 -9.722746077e+00 -9.722746077e+00 +2.9696e+00 +1.6726e+00
193 0 +1.362611000e+00 -1.118738900e+01 -1.118738900e+01 +2.9879e+00 +2.7220e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.383900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.895042706e+04 +1.948881706e+04 +1.948881706e+04 +6.5400e-01 -3.4932e-01
2 0 +1.996523820e+03 +2.534913820e+03 +2.534913820e+03 -3.9367e-01 -3.2849e-01
4 0 +4.216554356e+01 +5.805555436e+02 +5.805555436e+02 -2.1691e+00 -1.1790e+00
17 0 +3.997002381e+01 +5.783600238e+02 +5.783600238e+02 -1.7869e+00 -5.7117e-01
22 0 +2.405451998e+01 +5.624445200e+02 +5.624445200e+02 -8.1105e-01 -2.3824e-01
33 0 +1.870833469e+01 +5.570983347e+02 +5.570983347e+02 -9.0961e-02 +2.6461e-01
55 0 +5.945061294e+00 +5.443350613e+02 +5.443350613e+02 +1.6515e+00 +1.6182e+00
60 0 +4.092393091e+00 +5.424823931e+02 +5.424823931e+02 +1.9081e+00 +1.6944e+00
95 0 +2.882730792e+00 +5.412727308e+02 +5.412727308e+02 +2.3710e+00 +2.2745e+00
143 0 +2.715504179e+00 +5.411055042e+02 +5.411055042e+02 +2.2636e+00 +2.0205e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.055600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.285932865e+04 +6.275376865e+04 +6.275376865e+04 -7.3119e-01 +2.4675e-01
2 0 +3.816148415e+04 +3.805592415e+04 +3.805592415e+04 +6.5743e-01 -3.0603e-01
6 0 +3.446480823e+04 +3.435924823e+04 +3.435924823e+04 +3.7915e-01 -4.1452e-01
8 0 +1.941154977e+04 +1.930598977e+04 +1.930598977e+04 -1.2393e-01 -1.7439e+00
42 0 +7.227160938e+03 +7.121600938e+03 +7.121600938e+03 -4.9850e-01 -3.1564e+00
43 0 +1.393247264e+00 -1.041667527e+02 -1.041667527e+02 +1.0778e+00 -4.0522e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.803000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.561437360e+03 +5.659467360e+03 +5.659467360e+03 -1.1781e+00 +6.6548e-01
6 0 +1.490514024e+01 +1.129351402e+02 +1.129351402e+02 -2.3186e+00 -6.0700e-01
16 0 +8.205722163e-01 +9.885057222e+01 +9.885057222e+01 -1.6364e+00 -1.9520e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.439196636e+01 +1.054391966e+03 +1.054391966e+03 -7.5146e-01 +7.1459e-01
2 0 +1.086673961e+01 +1.010866740e+03 +1.010866740e+03 -8.9327e-01 +1.1304e-01
6 0 +6.996001315e+00 +1.006996001e+03 +1.006996001e+03 -1.1899e-01 -3.4975e-01
47 0 +6.785748670e+00 +1.006785749e+03 +1.006785749e+03 -5.4299e-01 -2.3434e-01
63 0 +5.962223250e+00 +1.005962223e+03 +1.005962223e+03 -3.7046e-01 -7.8500e-01
64 0 +2.917668866e+00 +1.002917669e+03 +1.002917669e+03 -1.1311e+00 -9.1388e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.490000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.553515790e+04 +9.553664790e+04 +9.553664790e+04 +6.0198e-02 +1.7599e-01
2 0 +8.558594819e+04 +8.558743819e+04 +8.558743819e+04 +5.6721e-01 +5.1322e-01
3 0 +3.286592750e+04 +3.286741750e+04 +3.286741750e+04 +8.9308e-02 -2.7097e+00
21 0 +1.822490172e+04 +1.822639172e+04 +1.822639172e+04 +8.6459e-01 -2.7132e+00
23 0 +6.478462377e+03 +6.479952377e+03 +6.479952377e+03 +3.1858e+00 -1.2765e+00
74 0 +5.797543650e+03 +5.799033650e+03 +5.799033650e+03 +9.2028e-01 -3.9380e+00
106 0 +7.546736082e+00 +9.036736082e+00 +9.036736082e+00 +3.2029e+00 -3.5382e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.963500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.703415879e+04 +2.763050879e+04 +2.763050879e+04 -4.9501e-01 -1.0200e-01
3 0 +1.939449382e+04 +1.999084382e+04 +1.999084382e+04 +8.0067e-01 -8.6435e-01
5 0 +1.257410901e+01 +6.089241090e+02 +6.089241090e+02 -1.2298e+00 -1.3001e+00
74 0 +6.576159387e+00 +6.029261594e+02 +6.029261594e+02 -2.7241e+00 -1.0320e+00
95 0 +3.826287697e+00 +6.001762877e+02 +6.001762877e+02 -3.7024e+00 -8.2026e-01
124 0 +3.140912693e+00 +5.994909127e+02 +5.994909127e+02 -2.5379e+00 -6.7939e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.189700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.067729952e+02 -1.219700485e+01 -1.219700485e+01 +7.1027e-01 +7.5407e-02
2 0 +9.596455966e+01 -2.300544034e+01 -2.300544034e+01 -1.3120e+00 -1.6479e-01
5 0 +8.020556158e+01 -3.876443842e+01 -3.876443842e+01 -6.1704e-01 +2.5831e-01
6 0 +6.603580551e+01 -5.293419449e+01 -5.293419449e+01 -1.6146e-02 +7.7114e-01
31 0 +4.319812521e+01 -7.577187479e+01 -7.577187479e+01 +6.7432e-01 +1.6995e+00
32 0 +3.865858019e+01 -8.031141981e+01 -8.031141981e+01 +2.4521e-01 +1.7839e+00
51 0 +2.809927261e+01 -9.087072739e+01 -9.087072739e+01 +7.9720e-01 +2.2420e+00
57 0 +1.240094140e+01 -1.065690586e+02 -1.065690586e+02 -1.7575e+00 +2.4711e+00
58 0 +2.686196770e+00 -1.162838032e+02 -1.162838032e+02 -6.8159e-01 +3.4164e+00
