% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
27 0 +1.935653323e+05 +1.941037223e+05 +1.941037223e+05 +3.3324e+00 +1.0877e+00 +1.6759e+00 +6.0073e-01 -3.2720e-02 +4.4946e+00 +3.2943e+00 -5.3790e-01 -2.8777e-01 -3.2333e+00
82 0 +1.882785935e+05 +1.888169835e+05 +1.888169835e+05 -1.0438e-01 -1.2233e+00 +1.5257e+00 -1.5285e+00 -3.1621e+00 +3.7592e+00 -1.3470e+00 -2.7389e+00 +1.3708e+00 +2.8124e+00
119 0 +1.358683667e+05 +1.364067567e+05 +1.364067567e+05 +1.0220e-01 +7.4039e-01 +1.7107e+00 +1.7868e+00 -2.5482e+00 +1.4629e+00 -2.5029e+00 +2.4595e+00 -1.2558e+00 -2.3787e+00
123 0 +1.146363750e+05 +1.151747650e+05 +1.151747650e+05 +1.6322e+00 -1.5237e-02 -5.5537e-01 +1.4313e+00 -4.7629e-01 -4.4128e-01 -3.1881e+00 +1.0057e+00 -7.2329e-01 -1.6023e+00
181 0 +1.057512433e+05 +1.062896333e+05 +1.062896333e+05 +7.4729e-02 -8.5012e-01 +2.7496e+00 +1.9325e-01 -3.4017e+00 +5.0573e-01 +8.7929e-01 -1.3316e+00 +3.8476e-01 -1.2631e+00
184 0 +8.157852550e+04 +8.211691550e+04 +8.211691550e+04 -4.3711e-02 -6.9700e-01 +3.7104e+00 -8.9695e-01 -3.5483e+00 +1.9856e+00 -1.6126e+00 -2.4425e+00 +1.2566e+00 -3.1766e+00
185 0 +6.361381894e+04 +6.415220894e+04 +6.415220894e+04 +4.8641e-01 -2.3295e+00 +2.3406e+00 +2.0813e-01 -3.2065e+00 +3.7029e-01 -1.9005e+00 -1.3600e-01 -4.7957e-01 -3.7735e+00
187 0 +3.348289773e+04 +3.402128773e+04 +3.402128773e+04 +7.3164e-01 -6.6832e-01 +2.2144e+00 +5.6142e-01 -4.3612e+00 +9.6964e-01 +5.7297e-01 +1.6267e+00 -1.4260e+00 -3.0011e+00
233 0 +3.242119331e+04 +3.295958331e+04 +3.295958331e+04 +2.5175e+00 -1.1124e+00 +2.2324e+00 -7.8890e-01 -4.6074e+00 +2.0723e+00 +4.0149e+00 +2.8124e+00 -9.9529e-01 -1.6012e+00
369 0 +1.446450674e+04 +1.500289674e+04 +1.500289674e+04 +1.4620e+00 +2.1947e+00 -1.0947e-01 -2.0706e+00 -3.9873e+00 +1.2560e+00 +2.2618e-01 +1.2326e+00 -4.1508e+00 -3.2354e+00
371 0 +1.205463072e+04 +1.259302072e+04 +1.259302072e+04 +1.9019e+00 +2.0039e+00 -1.1940e+00 -2.5869e+00 -4.1182e+00 +8.7759e-01 -9.5941e-01 +1.2046e+00 -4.4132e+00 -1.7688e+00
859 0 +1.195342029e+04 +1.249181029e+04 +1.249181029e+04 +1.6931e+00 -3.9253e-01 +2.0141e+00 -2.4467e+00 -4.4784e+00 +3.4759e-01 -1.8207e+00 -1.2841e+00 +8.2911e-01 -1.5583e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.055600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
