% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.769288295e+02 +7.260788295e+02 +7.260788295e+02 -7.8239e-01 +1.1045e+00
2 0 +1.040943497e+01 +1.595594350e+02 +1.595594350e+02 +1.5209e-01 -2.3521e-01
5 0 +1.459837058e-01 +1.492959837e+02 +1.492959837e+02 -2.8980e-01 -7.5480e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.719116442e+04 +1.619116442e+04 +1.619116442e+04 -2.2714e-01 +1.7977e-01
5 0 +1.582008976e+04 +1.482008976e+04 +1.482008976e+04 -2.1993e-01 +7.6591e-01
7 0 +7.072319060e+03 +6.072319060e+03 +6.072319060e+03 -1.4606e+00 -2.5311e+00
12 0 +1.294256438e+02 -8.705743562e+02 -8.705743562e+02 -3.5626e+00 +1.3936e+00
13 0 +5.109595312e+00 -9.948904047e+02 -9.948904047e+02 -2.7310e+00 +1.1990e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.862000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.388082625e+02 +2.374282625e+02 +2.374282625e+02 +1.2893e-01 +4.1861e-01
2 0 +7.581679962e+00 +1.062016800e+02 +1.062016800e+02 -2.7471e+00 -1.0655e+00
25 0 +5.836059388e+00 +1.044560594e+02 +1.044560594e+02 +1.2945e-01 +1.3723e+00
49 0 +3.044679577e+00 +1.016646796e+02 +1.016646796e+02 +2.6315e-01 +2.2682e+00
60 0 +2.289467069e+00 +1.009094671e+02 +1.009094671e+02 -1.9410e+00 -2.0294e+00
121 0 +1.370106833e+00 +9.999010683e+01 +9.999010683e+01 -8.0664e-01 -1.0336e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.715000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.639800043e+02 +7.168300043e+02 +7.168300043e+02 -1.4407e+00 +9.7291e-01
4 0 +1.544077864e+01 -3.170922136e+01 -3.170922136e+01 -1.1700e+00 -1.3913e+00
12 0 +4.076190511e+00 -4.307380949e+01 -4.307380949e+01 -1.8730e+00 -1.3766e+00
28 0 +3.385636529e-01 -4.681143635e+01 -4.681143635e+01 -3.9779e-04 -7.9471e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.752000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.742244929e+03 +4.779764929e+03 +4.779764929e+03 -1.7199e+00 +4.6073e-01
2 0 +2.853700132e+03 +2.891220132e+03 +2.891220132e+03 -1.4110e+00 +1.1909e-01
3 0 +4.764648047e+02 +5.139848047e+02 +5.139848047e+02 -1.0296e+00 +1.2250e+00
4 0 +7.965295392e+01 +1.171729539e+02 +1.171729539e+02 -6.9413e-01 +9.6748e-01
5 0 +7.901225262e+01 +1.165322526e+02 +1.165322526e+02 -5.5149e-01 +2.0337e+00
7 0 +7.645041064e+01 +1.139704106e+02 +1.139704106e+02 -5.3854e-01 +3.2553e-01
17 0 +1.147254787e+01 +4.899254787e+01 +4.899254787e+01 +2.9362e+00 -1.2135e+00
58 0 +8.056028093e-01 +3.832560281e+01 +3.832560281e+01 +3.3865e+00 +6.3188e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.740000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.089456529e+02 +5.156856529e+02 +5.156856529e+02 +8.7894e-02 +2.9019e+00
2 0 +2.279989188e+01 +2.953989188e+01 +2.953989188e+01 -7.7161e-01 +1.0868e+00
