% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.248988134e+06 +3.249064404e+06 +3.249064404e+06
2 0 +1.957867468e+06 +1.957943738e+06 +1.957943738e+06
3 0 +1.072780787e+03 +1.149050787e+03 +1.149050787e+03
125 0 +9.720346641e+02 +1.048304664e+03 +1.048304664e+03
140 0 +7.934699518e+02 +8.697399518e+02 +8.697399518e+02
147 0 +6.632505252e+02 +7.395205252e+02 +7.395205252e+02
256 0 +3.627562232e+02 +4.390262232e+02 +4.390262232e+02
725 0 +2.971032515e+02 +3.733732515e+02 +3.733732515e+02
1783 0 +2.560867678e+02 +3.323567678e+02 +3.323567678e+02
3459 0 +2.458272779e+02 +3.220972779e+02 +3.220972779e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.026991200e+06 +9.026968650e+06 +9.026968650e+06
2 0 +2.414179935e+06 +2.414157385e+06 +2.414157385e+06
6 0 +1.883571717e+06 +1.883549167e+06 +1.883549167e+06
7 0 +1.396773412e+05 +1.396547912e+05 +1.396547912e+05
49 0 +4.315789186e+04 +4.313534186e+04 +4.313534186e+04
51 0 +3.733835557e+04 +3.731580557e+04 +3.731580557e+04
71 0 +1.860790998e+04 +1.858535998e+04 +1.858535998e+04
99 0 +5.605683444e+03 +5.583133444e+03 +5.583133444e+03
126 0 +4.831298282e+03 +4.808748282e+03 +4.808748282e+03
154 0 +4.265483412e+03 +4.242933412e+03 +4.242933412e+03
243 0 +1.202171530e+03 +1.179621530e+03 +1.179621530e+03
408 0 +6.886060746e+02 +6.660560746e+02 +6.660560746e+02
541 0 +4.276743624e+02 +4.051243624e+02 +4.051243624e+02
902 0 +4.040684655e+02 +3.815184655e+02 +3.815184655e+02
952 0 +3.369247317e+02 +3.143747317e+02 +3.143747317e+02
3886 0 +3.061853190e+02 +2.836353190e+02 +2.836353190e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.973941074e+05 +4.974077674e+05 +4.974077674e+05
3 0 +1.615009776e+05 +1.615146376e+05 +1.615146376e+05
4 0 +3.181380536e+03 +3.195040536e+03 +3.195040536e+03
57 0 +6.431073542e+02 +6.567673542e+02 +6.567673542e+02
668 0 +5.139187399e+02 +5.275787399e+02 +5.275787399e+02
755 0 +4.973031961e+02 +5.109631961e+02 +5.109631961e+02
1276 0 +3.817284712e+02 +3.953884712e+02 +3.953884712e+02
1381 0 +3.019630691e+02 +3.156230691e+02 +3.156230691e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.368915062e+06 +5.369852902e+06 +5.369852902e+06
2 0 +3.176490229e+06 +3.177428069e+06 +3.177428069e+06
3 0 +2.061591441e+06 +2.062529281e+06 +2.062529281e+06
5 0 +4.886862700e+05 +4.896241100e+05 +4.896241100e+05
9 0 +1.190234424e+05 +1.199612824e+05 +1.199612824e+05
20 0 +5.377571016e+04 +5.471355016e+04 +5.471355016e+04
52 0 +5.074112697e+04 +5.167896697e+04 +5.167896697e+04
67 0 +4.833792438e+04 +4.927576438e+04 +4.927576438e+04
129 0 +1.333114625e+03 +2.270954625e+03 +2.270954625e+03
203 0 +3.373186329e+02 +1.275158633e+03 +1.275158633e+03
690 0 +2.437943554e+02 +1.181634355e+03 +1.181634355e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.126100989e+06 +7.126022269e+06 +7.126022269e+06
11 0 +2.379274817e+06 +2.379196097e+06 +2.379196097e+06
31 0 +1.610679654e+06 +1.610600934e+06 +1.610600934e+06
45 0 +4.565944205e+05 +4.565157005e+05 +4.565157005e+05
52 0 +1.598105179e+04 +1.590233179e+04 +1.590233179e+04
201 0 +6.827872923e+02 +6.040672923e+02 +6.040672923e+02
951 0 +6.101122297e+02 +5.313922297e+02 +5.313922297e+02
1274 0 +5.917982263e+02 +5.130782263e+02 +5.130782263e+02
1377 0 +3.633973344e+02 +2.846773344e+02 +2.846773344e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.151000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.072940512e+06 +3.072899002e+06 +3.072899002e+06
17 0 +6.675595792e+04 +6.671444792e+04 +6.671444792e+04
33 0 +6.246305549e+04 +6.242154549e+04 +6.242154549e+04
