% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.246651153e+01 -9.175334885e+02 -9.175334885e+02
15 0 +7.923304090e+01 -9.207669591e+02 -9.207669591e+02
3932 0 +7.747340480e+01 -9.225265952e+02 -9.225265952e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.488877248e+01 +1.084888772e+03 +1.084888772e+03
9 0 +8.300693147e+01 +1.083006931e+03 +1.083006931e+03
636 0 +8.076678632e+01 +1.080766786e+03 +1.080766786e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.319308144e+01 +3.406308144e+01 +3.406308144e+01
3 0 +8.293010185e+01 +3.380010185e+01 +3.380010185e+01
5 0 +8.096673587e+01 +3.183673587e+01 +3.183673587e+01
2850 0 +7.860767789e+01 +2.947767789e+01 +2.947767789e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.467777974e+01 +3.824077797e+02 +3.824077797e+02
2 0 +8.418391870e+01 +3.819139187e+02 +3.819139187e+02
4 0 +8.284838411e+01 +3.805783841e+02 +3.805783841e+02
12 0 +8.096461091e+01 +3.786946109e+02 +3.786946109e+02
213 0 +7.705165617e+01 +3.747816562e+02 +3.747816562e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.532674802e+01 +1.368967480e+02 +1.368967480e+02
2 0 +8.428793717e+01 +1.358579372e+02 +1.358579372e+02
5 0 +8.180988573e+01 +1.333798857e+02 +1.333798857e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.527100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.251186965e+01 +2.352218697e+02 +2.352218697e+02
159 0 +8.129240433e+01 +2.340024043e+02 +2.340024043e+02
845 0 +8.126674761e+01 +2.339767476e+02 +2.339767476e+02
