% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
3 0 +2.051510432e+01 +2.040351043e+02 +2.040351043e+02 +6.2428e-01 +3.9578e-01 -1.4823e+00 -1.3637e+00 -3.4571e-01
12 0 +1.784093578e+01 +2.013609358e+02 +2.013609358e+02 +1.3131e+00 -1.2897e+00 +2.4981e-01 -5.4028e-01 -9.5739e-01
60 0 +1.276087630e+01 +1.962808763e+02 +1.962808763e+02 +3.1163e-01 -1.4623e+00 -1.2842e+00 -1.8165e-01 +7.3342e-01
99 0 +1.072893662e+01 +1.942489366e+02 +1.942489366e+02 -6.1206e-02 -2.0251e+00 -3.2119e-01 -1.3779e+00 -2.2572e+00
155 0 +8.642135335e+00 +1.921621353e+02 +1.921621353e+02 -1.0927e+00 -2.9909e+00 -2.6005e+00 -9.7383e-01 +1.6612e+00
198 0 +7.849693141e+00 +1.913696931e+02 +1.913696931e+02 +1.3803e-01 -1.4300e+00 -1.5619e+00 -1.7918e+00 +2.6770e-01
366 0 +6.421332548e+00 +1.899413325e+02 +1.899413325e+02 +4.1240e-01 -4.0256e+00 -1.1944e+00 +1.6867e-01 -8.4210e-01
378 0 +5.145232828e+00 +1.886652328e+02 +1.886652328e+02 +6.4663e-01 -3.3929e+00 -3.1267e-01 -2.0957e+00 -1.2121e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.938400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.875056936e+01 -5.750894306e+02 -5.750894306e+02 +2.3887e-01 -9.1901e-01 -1.5010e+00 +7.9512e-01 -5.6940e-01
2 0 +8.690257874e+00 -5.851497421e+02 -5.851497421e+02 -1.0636e+00 +9.9445e-02 -1.1272e+00 +2.7670e-01 +1.0721e+00
62 0 +5.963063912e+00 -5.878769361e+02 -5.878769361e+02 -3.3606e+00 +2.4399e-01 -2.7687e-01 +1.9530e-01 +2.2815e+00
87 0 +5.245947805e+00 -5.885940522e+02 -5.885940522e+02 -1.7504e+00 -3.2395e-01 -1.1954e+00 +1.0214e+00 +1.1682e+00
294 0 +1.368862387e+00 -5.924711376e+02 -5.924711376e+02 -1.5007e+00 +5.1170e-01 +6.0618e-01 +2.1594e+00 +1.5906e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.127891588e+01 -9.187210841e+02 -9.187210841e+02 +1.4704e+00 +1.0885e+00 +2.1397e+00 -4.4537e-01 -1.2104e-01
2 0 +6.020147744e+01 -9.397985226e+02 -9.397985226e+02 -1.8009e+00 -2.0966e+00 -9.3313e-01 -8.9808e-01 -8.4516e-01
4 0 +3.796769595e+01 -9.620323040e+02 -9.620323040e+02 -1.9805e+00 +4.9664e-01 +7.3983e-01 -1.0441e+00 +1.6200e+00
33 0 +3.645948761e+01 -9.635405124e+02 -9.635405124e+02 -4.8131e+00 +1.3236e+00 +3.1883e-02 -1.3317e+00 -1.3092e+00
108 0 +2.372371688e+01 -9.762762831e+02 -9.762762831e+02 -3.3530e+00 +1.6904e+00 -1.6002e+00 -4.5138e-01 -8.4492e-01
112 0 +2.043960538e+01 -9.795603946e+02 -9.795603946e+02 -3.0983e+00 +1.2069e+00 -1.8123e+00 -1.7878e-01 +3.7509e-01
183 0 +1.642945811e+01 -9.835705419e+02 -9.835705419e+02 -2.4781e+00 +2.6461e+00 -1.0630e+00 -4.1594e+00 +3.9016e+00
212 0 +6.951939309e+00 -9.930480607e+02 -9.930480607e+02 -4.3140e+00 +1.9122e+00 -2.1803e+00 -2.8949e+00 +2.5627e+00
214 0 +6.355142390e+00 -9.936448576e+02 -9.936448576e+02 -2.1589e+00 +2.3082e+00 -3.0582e+00 -1.8511e+00 +2.7436e+00
216 0 +6.275485341e+00 -9.937245147e+02 -9.937245147e+02 -3.1880e+00 +2.9110e+00 -2.0187e+00 -1.4719e+00 +3.1731e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.531000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.505681099e+01 +1.974681099e+01 +1.974681099e+01 +2.7828e-02 -1.0002e+00 +1.8615e+00 +1.6519e-01 +7.9861e-01
3 0 +3.864259402e+01 +1.333259402e+01 +1.333259402e+01 -1.7196e+00 +3.4029e+00 +5.1296e-01 +2.5250e-01 +6.6009e-01
14 0 +2.736833263e+01 +2.058332634e+00 +2.058332634e+00 +7.4579e-01 +1.0734e+00 +1.8433e+00 +1.5396e+00 -8.0841e-01
33 0 +1.696050996e+01 -8.349490037e+00 -8.349490037e+00 +3.3150e+00 +6.2854e-01 -3.5625e-01 +8.3210e-01 +1.1634e+00
49 0 +1.563944403e+01 -9.670555971e+00 -9.670555971e+00 +2.4088e+00 +6.3358e-02 +1.3356e+00 +1.6891e+00 +2.3254e+00
92 0 +1.172508096e+01 -1.358491904e+01 -1.358491904e+01 +1.1038e+00 +4.0308e+00 +5.7593e-01 +8.4264e-01 +2.9474e+00
263 0 +9.308753573e+00 -1.600124643e+01 -1.600124643e+01 +2.2454e+00 +7.7745e-01 +1.2907e+00 +3.0190e+00 +2.4048e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.228000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.607706906e+01 +4.835706906e+01 +4.835706906e+01 -2.0067e+00 -6.5261e-01 +1.2206e+00 -7.0369e-01 -1.7116e+00
3 0 +1.679880329e+01 +3.907880329e+01 +3.907880329e+01 -2.4184e-01 -9.1044e-01 -8.0863e-01 -2.6841e-01 +5.9884e-01
4 0 +1.472351615e+01 +3.700351615e+01 +3.700351615e+01 +4.2486e-02 -9.2119e-01 -3.2002e-01 +1.5752e+00 +4.2839e-01
5 0 +4.016075054e+00 +2.629607505e+01 +2.629607505e+01 +4.3993e-01 -5.4228e-01 -8.6266e-01 +3.0690e-01 -2.3139e+00
24 0 +1.365224479e+00 +2.364522448e+01 +2.364522448e+01 +1.5440e+00 -9.5669e-01 -1.4296e+00 +1.6978e+00 -2.9047e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.561400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.828250881e+01 +3.844225088e+02 +3.844225088e+02 -7.9236e-01 -5.0315e-01 -8.1398e-01 -1.6430e+00 +5.0224e-01
2 0 +2.516987351e+01 +3.813098735e+02 +3.813098735e+02 -1.8782e-01 +9.1356e-02 +5.2331e-01 -1.2850e-01 +1.6779e+00
4 0 +1.315312562e+01 +3.692931256e+02 +3.692931256e+02 +4.1674e-01 -5.7132e-01 -1.5784e+00 +2.3275e-01 -6.3805e-01
9 0 +5.700101721e+00 +3.618401017e+02 +3.618401017e+02 +6.2423e-01 +6.0576e-01 -4.5378e+00 +1.0770e+00 +2.3890e-01
59 0 +4.255099413e+00 +3.603950994e+02 +3.603950994e+02 +1.6537e+00 -7.2930e-01 -2.7967e+00 +1.4083e+00 -2.9350e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.757000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.355261757e+01 -4.621473824e+02 -4.621473824e+02 -1.8131e+00 -1.3064e+00 +2.4471e+00 +2.6596e-01 -9.0785e-02
8 0 +9.020544274e+00 -4.666794557e+02 -4.666794557e+02 -1.9214e-01 -9.1385e-01 +1.9017e+00 +1.4278e+00 -1.5142e-01
171 0 +5.729047212e+00 -4.699709528e+02 -4.699709528e+02 +1.6591e-01 +4.6108e-03 +2.5860e+00 +2.0810e+00 -1.8736e-01
173 0 +2.515092600e+00 -4.731849074e+02 -4.731849074e+02 -2.1265e+00 -6.9418e-01 +3.8575e+00 +2.2367e+00 -1.2671e+00
176 0 +2.033170142e+00 -4.736668299e+02 -4.736668299e+02 -1.4305e+00 -5.6007e-01 +2.5901e+00 +3.2486e+00 -1.2747e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.343270250e+01 -9.565672975e+02 -9.565672975e+02 +5.2787e-01 +6.4063e-01 +3.8533e-01 +3.3927e-01 -4.7412e-02
4 0 +4.129132046e+01 -9.587086795e+02 -9.587086795e+02 -1.5660e-01 +3.6485e-01 -1.5310e-02 -2.0102e-01 +9.5361e-02
7 0 +2.093776430e+01 -9.790622357e+02 -9.790622357e+02 -1.6292e+00 +7.2913e-01 +7.2690e-01 -1.7566e+00 -1.2456e+00
81 0 +1.467977654e+01 -9.853202235e+02 -9.853202235e+02 -2.4056e+00 +1.8359e+00 +1.1790e+00 -7.6565e-01 -3.7231e+00
84 0 +1.344379570e+01 -9.865562043e+02 -9.865562043e+02 -4.6334e+00 +2.6146e+00 +5.6002e-01 -1.7226e+00 -3.2813e+00
87 0 +1.073660247e+01 -9.892633975e+02 -9.892633975e+02 -2.6658e+00 +2.3891e+00 +1.5762e+00 -5.9661e-01 -3.6350e+00
99 0 +9.050761157e+00 -9.909492388e+02 -9.909492388e+02 -2.0274e+00 +2.6831e+00 +1.5985e+00 -4.6665e-01 -1.6698e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.158000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.520082048e+01 -2.637917952e+01 -2.637917952e+01 -6.1234e-01 +1.9049e+00 +1.2790e-01 -6.2773e-01 -2.5109e+00
4 0 +1.447841426e+01 -2.710158574e+01 -2.710158574e+01 +7.4717e-01 -1.6799e-01 -1.5187e+00 -1.5177e+00 -2.8714e-01
8 0 +1.139145014e+01 -3.018854986e+01 -3.018854986e+01 -8.2868e-01 +1.4033e+00 -1.4107e+00 +1.9277e+00 -7.5414e-01
31 0 +8.158853737e+00 -3.342114626e+01 -3.342114626e+01 -3.9378e-01 +1.3967e+00 -3.0128e+00 +2.0149e+00 -3.9223e-01
408 0 +7.463568713e+00 -3.411643129e+01 -3.411643129e+01 -1.0234e+00 +2.3361e+00 -1.1856e+00 -8.1083e-01 -1.6417e+00
455 0 +3.070898103e+00 -3.850910190e+01 -3.850910190e+01 +4.4558e-01 +3.0031e+00 -1.6285e+00 -9.4070e-01 -1.3532e+00
503 0 +2.118013023e+00 -3.946198698e+01 -3.946198698e+01 +1.1222e+00 +1.8955e+00 -2.8735e+00 -8.0217e-01 -1.7406e+00
