% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
424 0 +8.701001622e+02 +1.074960162e+03 +1.074960162e+03 +1.0316e+00 -7.9013e-01 -1.5738e+00 +3.3643e+00 +1.3532e+00 +3.7990e+00 -6.7147e-01 +1.0049e+00 +4.3097e+00 -1.5698e+00
430 0 +6.975325941e+02 +9.023925941e+02 +9.023925941e+02 -1.1834e+00 -2.7742e+00 -3.3572e+00 +4.5835e+00 +4.7646e-01 +1.9101e+00 -2.3143e+00 +2.6434e-01 +3.6986e+00 -2.0953e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.154900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.853493208e+03 +1.968983208e+03 +1.968983208e+03 +6.8157e-01 -9.3504e-01 -1.0867e-01 +1.0653e+00 +3.0614e+00 -3.2697e-01 +9.9113e-01 -4.4488e-01 -1.1245e+00 -4.7370e-01
3 0 +1.364162249e+03 +1.479652249e+03 +1.479652249e+03 -7.7324e-01 -6.3498e-01 +2.3965e-02 -5.8315e-01 +8.6814e-01 -5.2793e-01 -1.5673e-01 -1.2868e+00 +5.0667e-01 +5.0054e-01
15 0 +1.330261857e+03 +1.445751857e+03 +1.445751857e+03 +1.2196e+00 -6.2562e-01 -1.4421e+00 +8.0028e-01 -4.1470e-02 -3.8244e-01 +2.4518e+00 -4.8829e-02 +3.1721e+00 +3.0121e+00
96 0 +1.283681820e+03 +1.399171820e+03 +1.399171820e+03 -2.1043e+00 -1.6382e+00 +1.3401e+00 +2.0478e-01 +4.5754e+00 -6.7043e-01 +2.6991e+00 -2.5597e-01 +1.7763e+00 -3.9793e-01
98 0 +1.126246970e+03 +1.241736970e+03 +1.241736970e+03 +8.8307e-01 +1.8059e+00 -9.0400e-01 -8.2600e-01 -4.1436e-01 -1.8217e-02 +2.4386e+00 -9.3105e-01 +1.0790e+00 +3.5667e+00
99 0 +1.000337209e+03 +1.115827209e+03 +1.115827209e+03 -1.9121e-01 +3.3618e-01 +5.7448e-02 -6.5549e-01 +1.4271e+00 -1.2101e+00 +2.5598e+00 -2.5869e+00 +1.0752e+00 +4.0794e+00
704 0 +8.033288610e+02 +9.188188610e+02 +9.188188610e+02 -6.5420e-01 +8.3715e-01 +1.5148e+00 -1.4442e+00 +3.8403e+00 +1.0053e+00 +1.4843e+00 -1.6567e+00 +6.5391e-01 +2.9010e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.950500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.438142284e+03 +1.633192284e+03 +1.633192284e+03 -1.4515e+00 -1.8112e+00 +8.3436e-01 +1.6857e+00 -2.7149e-01 +5.3559e-01 -9.6238e-01 +9.5035e-01 +6.6519e-01 -2.3430e-01
5 0 +1.259301387e+03 +1.454351387e+03 +1.454351387e+03 -1.9064e-01 +1.6061e-01 -1.1787e+00 -2.6668e-01 +1.9860e-01 +1.9539e-01 -1.1770e+00 +1.0619e+00 -1.4062e+00 -4.9228e-01
11 0 +1.164149162e+03 +1.359199162e+03 +1.359199162e+03 -2.2526e+00 -2.3878e-01 -5.8977e-01 -2.3293e+00 -2.1129e+00 -2.9460e+00 +1.5312e-01 -4.2623e-01 -2.3197e+00 -2.8758e+00
152 0 +1.074055107e+03 +1.269105107e+03 +1.269105107e+03 +1.8921e+00 -1.6654e-01 -1.3715e+00 -2.5056e+00 -7.8001e-01 -4.2571e+00 -7.4207e-01 +9.2006e-01 -2.3900e+00 -3.9202e+00
263 0 +1.067783437e+03 +1.262833437e+03 +1.262833437e+03 -1.8325e+00 -1.5811e+00 -4.9215e-01 -3.7935e-02 +9.4865e-01 -1.7529e+00 -2.7202e+00 +7.6736e-01 -3.4373e+00 -7.0032e-01
481 0 +1.040983734e+03 +1.236033734e+03 +1.236033734e+03 +2.6541e+00 -1.1268e+00 +5.8755e-01 -1.1594e+00 +1.9977e+00 -2.9398e+00 -1.0490e+00 +3.3880e+00 -6.9406e-01 -1.6594e+00
551 0 +9.714470869e+02 +1.166497087e+03 +1.166497087e+03 +2.0108e-01 +1.6092e+00 +3.5762e-01 +9.4914e-03 -4.3301e-01 -2.3512e+00 -2.4937e+00 +1.7974e+00 -2.0079e+00 -1.3172e+00
726 0 +9.420778484e+02 +1.137127848e+03 +1.137127848e+03 +2.1894e+00 -1.6117e+00 -3.5105e+00 -1.6708e+00 -1.5304e+00 -4.4411e+00 -1.5864e-01 +1.9506e+00 -1.1796e+00 -2.2050e+00
736 0 +7.481255576e+02 +9.431755576e+02 +9.431755576e+02 +9.5940e-01 -3.8478e-01 -2.4796e+00 -1.2717e+00 +5.8214e-01 -1.6681e+00 -1.0741e+00 +4.1065e+00 -3.3009e-02 -1.1125e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.144800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.359171485e+03 +1.144691485e+03 +1.144691485e+03 -5.2134e-01 -9.2067e-01 -4.9104e-01 +8.5659e-01 -5.8639e-01 +5.2142e-01 +8.9791e-01 +1.0556e+00 +4.8342e-01 -1.2441e+00
2 0 +1.279429817e+03 +1.064949817e+03 +1.064949817e+03 -1.3325e+00 +7.0614e-01 +3.7640e-01 -8.1950e-01 -2.8532e-01 +1.1928e+00 -1.5917e+00 -6.9511e-01 +2.2408e+00 +7.1545e-01
7 0 +1.059783834e+03 +8.453038344e+02 +8.453038344e+02 +1.0858e+00 +2.9206e-01 -1.8654e+00 -1.0226e-01 -6.2486e-02 -3.0137e-01 +1.1433e+00 +9.6173e-01 +3.4490e-01 +1.2500e+00
10 0 +8.810950758e+02 +6.666150758e+02 +6.666150758e+02 -1.0284e+00 +5.3731e-01 -9.9909e-01 -1.2941e+00 -2.4939e-01 -4.3947e-02 +3.5425e-02 -5.1255e-01 +3.5560e-01 +1.1074e+00
273 0 +8.208576445e+02 +6.063776445e+02 +6.063776445e+02 -1.6333e+00 +1.8622e+00 -5.4609e-01 -2.5312e+00 +1.9272e+00 -1.1379e+00 +2.1971e+00 +2.4762e+00 -4.5378e-01 +6.0222e-01
886 0 +7.439005682e+02 +5.294205682e+02 +5.294205682e+02 +8.6183e-01 +2.7753e+00 -9.8791e-01 -2.4003e+00 -9.9136e-01 -1.3293e+00 +7.8881e-01 +2.4514e-01 +5.7319e-02 +2.0320e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.074146516e+03 +1.028246516e+03 +1.028246516e+03 +1.3083e-01 +1.2332e-01 -1.9583e+00 -2.0577e-02 -4.4698e-01 -1.0759e+00 -2.8715e-01 -7.3716e-01 -9.5529e-01 -1.7573e+00
5 0 +9.785647400e+02 +9.326647400e+02 +9.326647400e+02 +4.7178e-01 +6.7839e-01 -7.9975e-01 +6.3943e-01 -1.7299e+00 +5.0776e-01 +6.3159e-01 -1.5841e-01 +6.2887e-01 -5.9242e-01
8 0 +8.258769568e+02 +7.799769568e+02 +7.799769568e+02 +9.2771e-01 +4.0020e-01 -3.2122e-02 +1.7369e-01 -3.2232e+00 -1.8800e+00 -5.7852e-01 -7.1683e-01 +1.0934e+00 -1.3212e+00
353 0 +7.102493020e+02 +6.643493020e+02 +6.643493020e+02 -1.5780e+00 -1.6993e+00 +6.4850e-01 +1.6087e+00 -3.1796e+00 +1.3027e+00 -1.9232e+00 +3.7042e+00 +8.8411e-01 -6.7216e-01
