% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.313872346e+04 +1.259222346e+04 +1.259222346e+04 +7.0552e-01 +9.4920e-01 +8.5133e-01 -5.8147e-01 +1.0370e+00 -1.2384e+00 +9.0666e-01 -8.2113e-01 -4.8596e-01 +4.0583e-01
8 0 +6.126888267e+03 +5.580388267e+03 +5.580388267e+03 +5.6832e-01 -1.0287e-01 -1.9506e+00 -8.9168e-01 -1.4055e+00 -1.0107e-01 -4.6556e-02 -3.9033e-01 -9.7632e-01 +5.9486e-01
122 0 +4.660256356e+03 +4.113756356e+03 +4.113756356e+03 +3.7259e+00 -7.3016e-01 +1.6198e+00 +1.6445e+00 -1.1029e+00 +2.1634e-01 -3.5301e-01 +1.4573e+00 -2.6897e+00 +1.7855e-01
156 0 +1.373039697e+03 +8.265396966e+02 +8.265396966e+02 -2.6284e+00 +2.9185e+00 +2.2886e+00 +1.8798e+00 +3.7493e+00 -7.5113e-01 -2.9358e+00 +2.3837e+00 -1.1158e+00 +1.6420e+00
361 0 +5.663576653e+02 +1.985766529e+01 +1.985766529e+01 -5.4326e-01 +2.4049e+00 -2.3333e+00 -5.4833e-01 +2.1144e+00 -1.4065e+00 -1.5047e+00 +1.0643e+00 -1.2141e+00 +6.8648e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.178917002e+04 +1.278917002e+04 +1.278917002e+04 -1.0163e+00 +1.7342e+00 +1.0113e+00 +1.1463e+00 -9.3384e-01 -2.3146e+00 -3.7726e-01 +8.7396e-01 -5.7778e-01 -2.2313e-01
3 0 +1.333096042e+02 +1.133309604e+03 +1.133309604e+03 +4.6673e-01 +2.1946e+00 -3.1514e-01 -1.5746e+00 -4.8871e-01 +1.7786e+00 -5.7291e-01 +8.5215e-01 -5.5918e-01 -1.4408e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.083800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.400043752e+04 +1.420881752e+04 +1.420881752e+04 +9.4369e-01 -2.4462e-02 +2.3781e-01 +7.0894e-01 +1.0510e+00 +9.9037e-01 -7.5629e-01 +1.5985e+00 +7.6196e-01 +8.2332e-02
2 0 +1.317065304e+04 +1.337903304e+04 +1.337903304e+04 +6.6866e-02 +6.4129e-01 -1.8195e+00 -2.2803e-01 +4.9518e-01 +8.9634e-01 +1.0125e+00 -3.2235e-01 +6.2641e-01 +5.5609e-01
4 0 +5.282642153e+03 +5.491022153e+03 +5.491022153e+03 +4.1336e-02 -9.4554e-01 -2.3919e-01 -1.8488e+00 +9.9919e-01 +4.7933e-01 +4.2487e-01 +1.3614e+00 +4.3982e-01 +1.8292e+00
25 0 +1.997617271e+03 +2.205997271e+03 +2.205997271e+03 +8.1265e-01 +9.9311e-01 +2.5004e+00 +1.3320e+00 +1.0400e+00 +9.5651e-02 +2.1479e+00 +1.5066e+00 +1.7742e-01 +1.0424e+00
153 0 +1.445848798e+03 +1.654228798e+03 +1.654228798e+03 -1.1348e+00 +1.7551e+00 -1.1687e+00 +9.9988e-02 +6.5589e-01 +3.6765e+00 +1.4565e-01 +1.2096e+00 -1.6733e+00 +1.1162e+00
839 0 +1.398855595e+03 +1.607235595e+03 +1.607235595e+03 +6.8258e-01 -2.8860e+00 +1.5997e+00 -3.0806e-01 +2.4706e+00 -5.1343e-01 +9.0260e-01 +2.4882e+00 -1.5315e+00 +2.3675e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.449600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.714064913e+04 +2.699568913e+04 +2.699568913e+04 +5.5905e-01 +1.1725e+00 +1.5868e+00 -3.8213e-01 +2.5153e-01 -3.7500e-01 +5.2115e-01 +2.2280e-02 -4.1301e-01 -1.2163e+00
2 0 +1.361277493e+04 +1.346781493e+04 +1.346781493e+04 -1.0514e-01 +1.2941e+00 -1.5132e+00 -1.0218e+00 -1.8912e-01 -1.1025e+00 +1.8303e-01 -1.0428e+00 -5.3019e-01 +1.4003e+00
4 0 +1.863323757e+03 +1.718363757e+03 +1.718363757e+03 +2.9936e+00 -3.6553e-01 +7.9289e-02 -7.1967e-01 +1.2243e-01 +8.3517e-02 +4.1978e-01 +1.8356e+00 -7.4709e-01 +7.3723e-01
73 0 +5.871010878e+02 +4.421410878e+02 +4.421410878e+02 +6.4361e-01 -2.4663e+00 +2.3988e+00 -2.0068e+00 +4.5844e-01 +2.4114e+00 -1.2219e+00 +2.6783e+00 -2.1684e+00 +1.8621e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.300000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.105911973e+02 +3.042911973e+02 +3.042911973e+02 -1.6044e+00 -6.9700e-01 +1.4766e+00 -3.0274e-01 -1.3214e-01 -2.1943e+00 +1.2291e+00 -9.5477e-01 +4.9238e-01 +1.0083e+00
574 0 +2.657337382e+02 +2.594337382e+02 +2.594337382e+02 +5.0047e-01 -1.7830e-01 -4.2702e-01 -5.7792e-01 -3.8239e-01 -1.0612e+00 +1.1436e+00 -2.3334e+00 +1.4129e+00 +2.6590e+00
575 0 +3.359760151e+01 +2.729760151e+01 +2.729760151e+01 +9.6678e-01 -4.6934e-01 -2.2885e+00 +9.3901e-02 -1.2023e-02 -5.5967e-02 +6.0789e-01 -1.9154e+00 +5.7660e-01 +1.2986e+00
581 0 +1.038440442e+01 +4.084404423e+00 +4.084404423e+00 +1.8444e-02 -1.7556e-01 -2.9774e+00 +6.2199e-01 +8.3561e-02 -4.2619e-01 +1.3629e+00 -1.0780e+00 +1.5048e+00 +1.2678e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.367600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.500229341e+03 +1.363469341e+03 +1.363469341e+03 +6.8162e-01 -1.2457e+00 +1.9187e+00 +1.0711e-01 -8.5007e-01 +1.6821e+00 -3.0189e-01 +2.7791e-01 +4.7715e-01 -8.0983e-01
269 0 +7.008024472e+02 +5.640424472e+02 +5.640424472e+02 -2.7057e+00 -1.5816e+00 -1.2561e+00 +1.3851e+00 +8.4700e-01 +2.4730e+00 -9.1947e-01 +3.2982e-01 +3.0677e+00 -1.6607e+00
