% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.756278979e+01 +4.062278979e+01 +4.062278979e+01 -8.3940e-02 +1.8026e+00 +2.2279e-01 -8.2085e-01 +9.5794e-01
3 0 +5.050587377e+01 +3.356587377e+01 +3.356587377e+01 +8.6334e-01 +9.9694e-01 -3.1906e-01 +4.6515e-01 +4.3206e-01
5 0 +3.656949242e+01 +1.962949242e+01 +1.962949242e+01 +2.3908e+00 -6.1166e-01 -1.1801e-02 +1.6190e-01 +5.1993e-01
9 0 +2.847822208e+01 +1.153822208e+01 +1.153822208e+01 +1.0717e+00 +4.2765e+00 -1.7487e+00 +9.7475e-01 -2.5400e-01
14 0 +2.657931494e+01 +9.639314945e+00 +9.639314945e+00 +2.9426e+00 +2.9501e+00 -2.4441e+00 +1.4544e+00 -1.2095e+00
64 0 +1.647536744e+01 -4.646325552e-01 -4.646325552e-01 +3.0988e+00 +1.7232e+00 -2.6620e+00 +1.7536e+00 +9.8194e-01
261 0 +7.451108675e+00 -9.488891325e+00 -9.488891325e+00 +3.4667e+00 +2.2401e+00 -2.1520e+00 +1.6329e+00 +2.3233e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.374859962e+02 +1.562959962e+02 +1.562959962e+02 -3.2454e+00 +7.6175e-01 +3.4055e-01 -2.2879e+00 -2.1156e-01
2 0 +4.738330992e+01 +6.619330992e+01 +6.619330992e+01 +8.8093e-01 +4.0040e-01 +1.6486e+00 +6.9411e-01 +8.9713e-01
4 0 +2.349620794e+01 +4.230620794e+01 +4.230620794e+01 +1.6820e+00 +2.0461e+00 -1.4731e-01 -8.7240e-01 -4.9234e-01
7 0 +2.069979798e+01 +3.950979798e+01 +3.950979798e+01 -4.6772e-01 +1.0912e+00 +9.8456e-02 +9.2030e-02 -2.3443e-01
15 0 +2.012147213e+01 +3.893147213e+01 +3.893147213e+01 +1.2850e+00 +1.6633e+00 -4.6835e-01 -2.0410e+00 +1.2246e+00
66 0 +1.189890463e+01 +3.070890463e+01 +3.070890463e+01 +1.9555e+00 +9.8254e-01 -7.7131e-02 -2.1992e+00 +3.3611e+00
72 0 +8.957403036e+00 +2.776740304e+01 +2.776740304e+01 +1.2523e+00 +8.3915e-01 -1.2224e-01 -2.3416e+00 +3.5458e+00
166 0 +6.920137509e+00 +2.573013751e+01 +2.573013751e+01 -3.5048e-01 +1.9199e+00 -3.6633e-01 +1.5609e-01 +1.4390e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.345535423e+01 +3.466053542e+02 +3.466053542e+02 +1.2446e+00 +2.3304e-01 +2.8908e-01 -8.3560e-02 +7.6981e-01
2 0 +6.915776602e+01 +3.423077660e+02 +3.423077660e+02 -4.0506e-01 -8.3411e-01 -1.5942e+00 -1.2010e+00 +1.7064e+00
15 0 +5.156457289e+01 +3.247145729e+02 +3.247145729e+02 +9.4688e-02 +6.8793e-01 +9.5551e-01 -2.3840e+00 +9.3865e-01
23 0 +1.740415293e+01 +2.905541529e+02 +2.905541529e+02 +8.0340e-01 +3.2672e+00 +2.9487e-01 +1.1061e+00 +6.7513e-01
49 0 +1.244209717e+01 +2.855920972e+02 +2.855920972e+02 -3.5697e+00 +2.5929e+00 -6.5952e-01 +1.8098e+00 +4.7574e-01
349 0 +9.573913389e+00 +2.827239134e+02 +2.827239134e+02 -3.2443e+00 +3.7237e+00 +8.1631e-01 +2.5090e+00 +1.2888e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.474060428e+02 +1.845860428e+02 +1.845860428e+02 +8.9932e-01 +2.1254e-01 +7.1863e-02 +3.5356e-01 +3.5529e-01
2 0 +7.841070413e+01 +1.155907041e+02 +1.155907041e+02 -9.0027e-01 +8.2013e-01 +1.0018e+00 -3.4864e-01 +8.0284e-01
3 0 +7.506283551e+01 +1.122428355e+02 +1.122428355e+02 +2.4626e-01 -5.7268e-01 +6.0682e-01 -2.1944e-01 -1.5153e-01
7 0 +6.880213296e+01 +1.059821330e+02 +1.059821330e+02 +9.1361e-01 +1.3340e+00 +1.1237e+00 -1.2803e+00 -9.8669e-01
68 0 +4.660418137e+01 +8.378418137e+01 +8.378418137e+01 -1.4400e+00 -2.2005e+00 -1.8116e-01 +4.3307e+00 -2.9261e+00
124 0 +3.744300164e+01 +7.462300164e+01 +7.462300164e+01 +1.7639e+00 +6.2327e-01 +4.4935e+00 -1.5288e-01 +1.6188e+00
