% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.063243280e+02 +8.938432796e+01 +8.938432796e+01
2 0 +8.664537282e+01 +6.970537282e+01 +6.970537282e+01
4 0 +5.192797800e+01 +3.498797800e+01 +3.498797800e+01
10 0 +4.898180081e+01 +3.204180081e+01 +3.204180081e+01
771 0 +4.817300513e+01 +3.123300513e+01 +3.123300513e+01
848 0 +3.836350797e+01 +2.142350797e+01 +2.142350797e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.754020456e+01 +1.063502046e+02 +1.063502046e+02
12 0 +8.340987577e+01 +1.022198758e+02 +1.022198758e+02
52 0 +8.161894176e+01 +1.004289418e+02 +1.004289418e+02
59 0 +5.932351117e+01 +7.813351117e+01 +7.813351117e+01
2483 0 +5.779669216e+01 +7.660669216e+01 +7.660669216e+01
3376 0 +5.703021272e+01 +7.584021272e+01 +7.584021272e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.068767038e+02 +3.800267038e+02 +3.800267038e+02
2 0 +7.673734005e+01 +3.498873401e+02 +3.498873401e+02
50 0 +6.661506902e+01 +3.397650690e+02 +3.397650690e+02
159 0 +6.395113751e+01 +3.371011375e+02 +3.371011375e+02
174 0 +6.070993067e+01 +3.338599307e+02 +3.338599307e+02
176 0 +5.778340547e+01 +3.309334055e+02 +3.309334055e+02
264 0 +4.110318459e+01 +3.142531846e+02 +3.142531846e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.036489438e+01 +1.075448944e+02 +1.075448944e+02
3 0 +6.827351638e+01 +1.054535164e+02 +1.054535164e+02
4 0 +5.955261858e+01 +9.673261858e+01 +9.673261858e+01
15 0 +5.356711174e+01 +9.074711174e+01 +9.074711174e+01
762 0 +5.035729141e+01 +8.753729141e+01 +8.753729141e+01
1145 0 +4.976324137e+01 +8.694324137e+01 +8.694324137e+01
1147 0 +4.422171808e+01 +8.140171808e+01 +8.140171808e+01
