% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.801666113e+02 +7.709566113e+02 +7.709566113e+02
5 0 +7.652001170e+02 +7.559901170e+02 +7.559901170e+02
8 0 +7.489645271e+02 +7.397545271e+02 +7.397545271e+02
30 0 +7.207668931e+02 +7.115568931e+02 +7.115568931e+02
40 0 +7.039577491e+02 +6.947477491e+02 +6.947477491e+02
115 0 +6.918275581e+02 +6.826175581e+02 +6.826175581e+02
245 0 +6.450243118e+02 +6.358143118e+02 +6.358143118e+02
390 0 +5.817708048e+02 +5.725608048e+02 +5.725608048e+02
394 0 +5.670519924e+02 +5.578419924e+02 +5.578419924e+02
400 0 +5.410513978e+02 +5.318413978e+02 +5.318413978e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.883980006e+02 +1.444388001e+03 +1.444388001e+03
9 0 +7.421028257e+02 +1.398092826e+03 +1.398092826e+03
21 0 +7.142269216e+02 +1.370216922e+03 +1.370216922e+03
29 0 +6.467602463e+02 +1.302750246e+03 +1.302750246e+03
486 0 +6.257568916e+02 +1.281746892e+03 +1.281746892e+03
1288 0 +5.877081767e+02 +1.243698177e+03 +1.243698177e+03
2630 0 +5.749939242e+02 +1.230983924e+03 +1.230983924e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.452816232e+02 +8.119916232e+02 +8.119916232e+02
7 0 +7.345897857e+02 +8.012997857e+02 +8.012997857e+02
18 0 +6.888393834e+02 +7.555493834e+02 +7.555493834e+02
97 0 +6.538994165e+02 +7.206094165e+02 +7.206094165e+02
102 0 +6.407803052e+02 +7.074903052e+02 +7.074903052e+02
176 0 +5.948081282e+02 +6.615181282e+02 +6.615181282e+02
346 0 +5.437917576e+02 +6.105017576e+02 +6.105017576e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.175651908e+02 +1.759235191e+03 +1.759235191e+03
2 0 +7.940804239e+02 +1.735750424e+03 +1.735750424e+03
3 0 +7.745643995e+02 +1.716234399e+03 +1.716234399e+03
10 0 +7.531181386e+02 +1.694788139e+03 +1.694788139e+03
15 0 +7.350853541e+02 +1.676755354e+03 +1.676755354e+03
17 0 +7.162682960e+02 +1.657938296e+03 +1.657938296e+03
19 0 +7.005801841e+02 +1.642250184e+03 +1.642250184e+03
118 0 +6.836872912e+02 +1.625357291e+03 +1.625357291e+03
119 0 +6.515669299e+02 +1.593236930e+03 +1.593236930e+03
322 0 +5.935437604e+02 +1.535213760e+03 +1.535213760e+03
589 0 +5.807221207e+02 +1.522392121e+03 +1.522392121e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.767085305e+02 +7.392585305e+02 +7.392585305e+02
2 0 +7.688192807e+02 +7.313692807e+02 +7.313692807e+02
6 0 +7.583438368e+02 +7.208938368e+02 +7.208938368e+02
14 0 +7.146029820e+02 +6.771529820e+02 +6.771529820e+02
33 0 +6.958249305e+02 +6.583749305e+02 +6.583749305e+02
37 0 +6.772949603e+02 +6.398449603e+02 +6.398449603e+02
152 0 +6.757768769e+02 +6.383268769e+02 +6.383268769e+02
288 0 +6.561194639e+02 +6.186694639e+02 +6.186694639e+02
550 0 +6.257255996e+02 +5.882755996e+02 +5.882755996e+02
1229 0 +6.032141925e+02 +5.657641925e+02 +5.657641925e+02
1230 0 +5.930442395e+02 +5.555942395e+02 +5.555942395e+02
3656 0 +5.793823978e+02 +5.419323978e+02 +5.419323978e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.639000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.176344349e+02 +6.512444349e+02 +6.512444349e+02
42 0 +6.501751078e+02 +5.837851078e+02 +5.837851078e+02
62 0 +6.392811283e+02 +5.728911283e+02 +5.728911283e+02
896 0 +6.299162916e+02 +5.635262916e+02 +5.635262916e+02
1008 0 +5.990068541e+02 +5.326168541e+02 +5.326168541e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.260100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.790537242e+02 +5.530437242e+02 +5.530437242e+02
2 0 +7.539528606e+02 +5.279428606e+02 +5.279428606e+02
22 0 +6.733965594e+02 +4.473865594e+02 +4.473865594e+02
24 0 +6.383982814e+02 +4.123882814e+02 +4.123882814e+02
35 0 +6.121668743e+02 +3.861568743e+02 +3.861568743e+02
38 0 +5.971161089e+02 +3.711061089e+02 +3.711061089e+02
190 0 +5.753816976e+02 +3.493716976e+02 +3.493716976e+02
2286 0 +5.521473120e+02 +3.261373120e+02 +3.261373120e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.401353357e+02 +1.740135336e+03 +1.740135336e+03
