% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.315689270e+03 +3.315689270e+03 +3.315689270e+03
2 0 +1.959241759e+03 +2.959241759e+03 +2.959241759e+03
3 0 +1.797295106e+03 +2.797295106e+03 +2.797295106e+03
4 0 +1.652423617e+03 +2.652423617e+03 +2.652423617e+03
8 0 +1.557189617e+03 +2.557189617e+03 +2.557189617e+03
15 0 +1.481252734e+03 +2.481252734e+03 +2.481252734e+03
198 0 +1.425778029e+03 +2.425778029e+03 +2.425778029e+03
2633 0 +1.381049952e+03 +2.381049952e+03 +2.381049952e+03
2768 0 +1.362595360e+03 +2.362595360e+03 +2.362595360e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.751465862e+03 +1.821495862e+03 +1.821495862e+03
6 0 +1.446512491e+03 +1.516542491e+03 +1.516542491e+03
76 0 +1.319032588e+03 +1.389062588e+03 +1.389062588e+03
505 0 +1.289380883e+03 +1.359410883e+03 +1.359410883e+03
2904 0 +1.248156194e+03 +1.318186194e+03 +1.318186194e+03
2908 0 +1.148701921e+03 +1.218731921e+03 +1.218731921e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.632187133e+03 +1.583967133e+03 +1.583967133e+03
2 0 +1.256777188e+03 +1.208557188e+03 +1.208557188e+03
14 0 +1.126867872e+03 +1.078647872e+03 +1.078647872e+03
949 0 +1.099443512e+03 +1.051223512e+03 +1.051223512e+03
950 0 +8.868442128e+02 +8.386242128e+02 +8.386242128e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.364964290e+03 +2.390434290e+03 +2.390434290e+03
2 0 +2.161546547e+03 +2.187016547e+03 +2.187016547e+03
5 0 +1.935022237e+03 +1.960492237e+03 +1.960492237e+03
6 0 +1.849774502e+03 +1.875244502e+03 +1.875244502e+03
15 0 +1.690844367e+03 +1.716314367e+03 +1.716314367e+03
330 0 +1.359749381e+03 +1.385219381e+03 +1.385219381e+03
960 0 +1.318854028e+03 +1.344324028e+03 +1.344324028e+03
1088 0 +1.286004645e+03 +1.311474645e+03 +1.311474645e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.008100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.515214057e+03 +1.414404057e+03 +1.414404057e+03
2 0 +1.197834075e+03 +1.097024075e+03 +1.097024075e+03
832 0 +1.094230512e+03 +9.934205119e+02 +9.934205119e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.531300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.899840934e+03 +4.546710934e+03 +4.546710934e+03
2 0 +4.234400574e+03 +3.881270574e+03 +3.881270574e+03
4 0 +3.597129257e+03 +3.243999257e+03 +3.243999257e+03
5 0 +3.391202515e+03 +3.038072515e+03 +3.038072515e+03
6 0 +2.162559333e+03 +1.809429333e+03 +1.809429333e+03
33 0 +1.926292319e+03 +1.573162319e+03 +1.573162319e+03
258 0 +1.893051013e+03 +1.539921013e+03 +1.539921013e+03
259 0 +1.856961267e+03 +1.503831267e+03 +1.503831267e+03
271 0 +1.763560520e+03 +1.410430520e+03 +1.410430520e+03
466 0 +1.438676398e+03 +1.085546398e+03 +1.085546398e+03
1454 0 +1.333582234e+03 +9.804522338e+02 +9.804522338e+02
2264 0 +1.282617143e+03 +9.294871431e+02 +9.294871431e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.716000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.421471360e+03 +2.508631360e+03 +2.508631360e+03
4 0 +2.346084930e+03 +2.433244930e+03 +2.433244930e+03
10 0 +2.296390239e+03 +2.383550239e+03 +2.383550239e+03
14 0 +2.117211673e+03 +2.204371673e+03 +2.204371673e+03
241 0 +2.024287160e+03 +2.111447160e+03 +2.111447160e+03
331 0 +1.904011097e+03 +1.991171097e+03 +1.991171097e+03
332 0 +1.856227495e+03 +1.943387495e+03 +1.943387495e+03
399 0 +1.770733908e+03 +1.857893908e+03 +1.857893908e+03
497 0 +1.634844338e+03 +1.722004338e+03 +1.722004338e+03
1058 0 +1.621383373e+03 +1.708543373e+03 +1.708543373e+03
1102 0 +1.469676661e+03 +1.556836661e+03 +1.556836661e+03
3730 0 +1.413577750e+03 +1.500737750e+03 +1.500737750e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.475000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
